2022-11-02 16:23:13.8502 [INFO; Reactor.Server]  Loaded KSServerRuntime.Local.dll
2022-11-02 16:23:13.8727 [INFO; Root]  Loaded config.json
2022-11-02 16:23:13.8737 [INFO; Root]  Loaded config.GameScene.json
2022-11-02 16:23:13.8854 [INFO; Root]  KinematicSoup Technologies Inc.
2022-11-02 16:23:13.8854 [INFO; Root]  Reactor Server v0.10.0
2022-11-02 16:23:13.8854 [DEBUG; Root]  Could not open model file: model.bin. Compression will use the default model for sync transforms, and dynamic models for update transforms.
2022-11-02 16:23:13.8874 [INFO; Reactor.Server]  Missing API configuration. PlayerAPI features disabled.
2022-11-02 16:23:13.9210 [DEBUG; Root]  Loading Asset Scripts
2022-11-02 16:23:13.9282 [DEBUG; Root]  Loading Room Configs
2022-11-02 16:23:13.9375 [DEBUG; Root]  Initializing PhysX
2022-11-02 16:23:13.9620 [DEBUG; Root]  Loading PhysX geometry
2022-11-02 16:23:13.9772 [INFO; Root]  Loaded 7 geometries
2022-11-02 16:23:13.9772 [INFO; Root]  Loaded 2 geometries
2022-11-02 16:23:13.9772 [DEBUG; Root]  Loading entity prefabs
2022-11-02 16:23:13.9999 [INFO; Root]  Loaded 5 entity prefabs
2022-11-02 16:23:13.9999 [DEBUG; Root]  Loading entity instances
2022-11-02 16:23:14.0330 [DEBUG; Root]  Initializing scripts
2022-11-02 16:23:14.0450 [DEBUG; Root]  Room setup complete
2022-11-02 16:23:14.0460 [INFO; Reactor.ServerRoom]  Starting room 1
2022-11-02 16:23:14.0460 [INFO; Root]  Sending client updates every 2 frames
2022-11-02 16:23:14.0460 [INFO; Root]  Attempting to sync simulation time to match elapsed time.
2022-11-02 16:23:14.0470 [INFO; Root]  Opening TCP port 8000
2022-11-02 16:23:15.5525 [INFO; Root]  Client(id = 1, address = 10.6.167.36) connected
2022-11-02 16:23:15.5535 [DEBUG; Root]  Client(id = 1, address = 10.6.167.36) model validated
2022-11-02 16:23:15.5842 [DEBUG; Root]  Client(id = 1, address = 10.6.167.36) authenticated
2022-11-02 16:23:15.6108 [INFO; Root]  Player False joined
2022-11-02 16:23:16.7382 [INFO; Root]  20
2022-11-02 16:23:31.8328 [INFO; Root]  cluster food
2022-11-02 16:23:31.9487 [INFO; Root]  cluster food
2022-11-02 16:23:32.0648 [INFO; Root]  cluster food
2022-11-02 16:23:32.1806 [INFO; Root]  cluster food
2022-11-02 16:23:32.2977 [INFO; Root]  cluster food
2022-11-02 16:23:32.4147 [INFO; Root]  cluster food
2022-11-02 16:23:32.5321 [INFO; Root]  cluster food
2022-11-02 16:23:32.6488 [INFO; Root]  cluster food
2022-11-02 16:23:32.7646 [INFO; Root]  cluster food
2022-11-02 16:23:32.8816 [INFO; Root]  cluster food
2022-11-02 16:23:32.9985 [INFO; Root]  cluster food
2022-11-02 16:23:33.1143 [INFO; Root]  cluster food
2022-11-02 16:23:33.2320 [INFO; Root]  cluster food
2022-11-02 16:23:33.3474 [INFO; Root]  cluster food
2022-11-02 16:23:33.4659 [INFO; Root]  cluster food
2022-11-02 16:23:33.5816 [INFO; Root]  cluster food
2022-11-02 16:23:33.6976 [INFO; Root]  cluster food
2022-11-02 16:23:33.8147 [INFO; Root]  cluster food
2022-11-02 16:23:33.9319 [INFO; Root]  cluster food
2022-11-02 16:23:34.0471 [INFO; Root]  cluster food
2022-11-02 16:23:34.1650 [INFO; Root]  cluster food
2022-11-02 16:23:34.2822 [INFO; Root]  cluster food
2022-11-02 16:23:34.3973 [INFO; Root]  cluster food
2022-11-02 16:23:34.5141 [INFO; Root]  cluster food
2022-11-02 16:23:34.6313 [INFO; Root]  cluster food
2022-11-02 16:23:34.7493 [INFO; Root]  cluster food
2022-11-02 16:23:34.8646 [INFO; Root]  cluster food
2022-11-02 16:23:34.9812 [INFO; Root]  cluster food
2022-11-02 16:23:35.0988 [INFO; Root]  cluster food
2022-11-02 16:23:35.2157 [INFO; Root]  cluster food
2022-11-02 16:23:35.3307 [INFO; Root]  cluster food
2022-11-02 16:23:35.4477 [INFO; Root]  cluster food
2022-11-02 16:23:35.5643 [INFO; Root]  cluster food
2022-11-02 16:23:46.8469 [INFO; Root]  cluster food
2022-11-02 16:23:46.9643 [INFO; Root]  cluster food
2022-11-02 16:23:47.0811 [INFO; Root]  cluster food
2022-11-02 16:23:47.1976 [INFO; Root]  cluster food
2022-11-02 16:23:47.3134 [INFO; Root]  cluster food
2022-11-02 16:23:47.4315 [INFO; Root]  cluster food
2022-11-02 16:23:47.5467 [INFO; Root]  cluster food
2022-11-02 16:23:47.6638 [INFO; Root]  cluster food
2022-11-02 16:23:47.7807 [INFO; Root]  cluster food
2022-11-02 16:23:47.8977 [INFO; Root]  cluster food
2022-11-02 16:23:48.0138 [INFO; Root]  cluster food
2022-11-02 16:23:48.1304 [INFO; Root]  cluster food
2022-11-02 16:23:48.2471 [INFO; Root]  cluster food
2022-11-02 16:23:48.3638 [INFO; Root]  cluster food
2022-11-02 16:23:48.4811 [INFO; Root]  cluster food
2022-11-02 16:23:48.5976 [INFO; Root]  cluster food
2022-11-02 16:23:48.7134 [INFO; Root]  cluster food
2022-11-02 16:23:48.8307 [INFO; Root]  cluster food
2022-11-02 16:23:48.9477 [INFO; Root]  cluster food
2022-11-02 16:23:49.0643 [INFO; Root]  cluster food
2022-11-02 16:23:49.1812 [INFO; Root]  cluster food
2022-11-02 16:23:49.2969 [INFO; Root]  cluster food
2022-11-02 16:23:49.4154 [INFO; Root]  cluster food
2022-11-02 16:23:49.5303 [INFO; Root]  cluster food
2022-11-02 16:23:49.6476 [INFO; Root]  cluster food
2022-11-02 16:23:49.7639 [INFO; Root]  cluster food
2022-11-02 16:23:49.8807 [INFO; Root]  cluster food
2022-11-02 16:23:49.9968 [INFO; Root]  cluster food
2022-11-02 16:23:50.1146 [INFO; Root]  cluster food
2022-11-02 16:23:50.2318 [INFO; Root]  cluster food
2022-11-02 16:23:50.3477 [INFO; Root]  cluster food
2022-11-02 16:23:50.4656 [INFO; Root]  cluster food
2022-11-02 16:23:50.5801 [INFO; Root]  cluster food
2022-11-02 16:23:50.6982 [INFO; Root]  cluster food
2022-11-02 16:23:50.8143 [INFO; Root]  cluster food
2022-11-02 16:23:50.9307 [INFO; Root]  cluster food
2022-11-02 16:23:51.0467 [INFO; Root]  cluster food
2022-11-02 16:23:51.1641 [INFO; Root]  cluster food
2022-11-02 16:23:51.2802 [INFO; Root]  cluster food
2022-11-02 16:23:51.3969 [INFO; Root]  cluster food
2022-11-02 16:23:51.5146 [INFO; Root]  cluster food
2022-11-02 16:23:51.6310 [INFO; Root]  cluster food
2022-11-02 16:23:51.7482 [INFO; Root]  cluster food
2022-11-02 16:23:51.8640 [INFO; Root]  cluster food
2022-11-02 16:23:51.9801 [INFO; Root]  cluster food
2022-11-02 16:23:52.0969 [INFO; Root]  cluster food
2022-11-02 16:23:52.2135 [INFO; Root]  cluster food
2022-11-02 16:23:52.3306 [INFO; Root]  cluster food
2022-11-02 16:23:52.4479 [INFO; Root]  cluster food
2022-11-02 16:24:01.8636 [INFO; Root]  cluster food
2022-11-02 16:24:01.9804 [INFO; Root]  cluster food
2022-11-02 16:24:02.0965 [INFO; Root]  cluster food
2022-11-02 16:24:02.2132 [INFO; Root]  cluster food
2022-11-02 16:24:02.3303 [INFO; Root]  cluster food
2022-11-02 16:24:02.4465 [INFO; Root]  cluster food
2022-11-02 16:24:02.5636 [INFO; Root]  cluster food
2022-11-02 16:24:02.6796 [INFO; Root]  cluster food
2022-11-02 16:24:02.7961 [INFO; Root]  cluster food
2022-11-02 16:24:02.9137 [INFO; Root]  cluster food
2022-11-02 16:24:03.0300 [INFO; Root]  cluster food
2022-11-02 16:24:03.1463 [INFO; Root]  cluster food
2022-11-02 16:24:03.2634 [INFO; Root]  cluster food
2022-11-02 16:24:03.3802 [INFO; Root]  cluster food
2022-11-02 16:24:03.4968 [INFO; Root]  cluster food
2022-11-02 16:24:03.6143 [INFO; Root]  cluster food
2022-11-02 16:24:03.7302 [INFO; Root]  cluster food
2022-11-02 16:24:03.8462 [INFO; Root]  cluster food
2022-11-02 16:24:03.9637 [INFO; Root]  cluster food
2022-11-02 16:24:04.0801 [INFO; Root]  cluster food
2022-11-02 16:24:04.1977 [INFO; Root]  cluster food
2022-11-02 16:24:04.3131 [INFO; Root]  cluster food
2022-11-02 16:24:04.4298 [INFO; Root]  cluster food
2022-11-02 16:24:04.5464 [INFO; Root]  cluster food
2022-11-02 16:24:04.6634 [INFO; Root]  cluster food
2022-11-02 16:24:04.7807 [INFO; Root]  cluster food
2022-11-02 16:24:04.8970 [INFO; Root]  cluster food
2022-11-02 16:24:05.0132 [INFO; Root]  cluster food
2022-11-02 16:24:05.1297 [INFO; Root]  cluster food
2022-11-02 16:24:05.2467 [INFO; Root]  cluster food
2022-11-02 16:24:05.3630 [INFO; Root]  cluster food
2022-11-02 16:24:05.4801 [INFO; Root]  cluster food
2022-11-02 16:24:05.5961 [INFO; Root]  cluster food
2022-11-02 16:24:05.7134 [INFO; Root]  cluster food
2022-11-02 16:24:05.8311 [INFO; Root]  cluster food
2022-11-02 16:24:05.9469 [INFO; Root]  cluster food
2022-11-02 16:24:06.0639 [INFO; Root]  cluster food
2022-11-02 16:24:06.1797 [INFO; Root]  cluster food
2022-11-02 16:24:06.2961 [INFO; Root]  cluster food
2022-11-02 16:24:06.4136 [INFO; Root]  cluster food
2022-11-02 16:24:06.5297 [INFO; Root]  cluster food
2022-11-02 16:24:16.8802 [INFO; Root]  cluster food
2022-11-02 16:24:16.9960 [INFO; Root]  cluster food
2022-11-02 16:24:17.1127 [INFO; Root]  cluster food
2022-11-02 16:24:17.2292 [INFO; Root]  cluster food
2022-11-02 16:24:17.3470 [INFO; Root]  cluster food
2022-11-02 16:24:17.4628 [INFO; Root]  cluster food
2022-11-02 16:24:17.5798 [INFO; Root]  cluster food
2022-11-02 16:24:17.6961 [INFO; Root]  cluster food
2022-11-02 16:24:17.8125 [INFO; Root]  cluster food
2022-11-02 16:24:17.9297 [INFO; Root]  cluster food
2022-11-02 16:24:18.0465 [INFO; Root]  cluster food
2022-11-02 16:24:18.1628 [INFO; Root]  cluster food
2022-11-02 16:24:18.2800 [INFO; Root]  cluster food
2022-11-02 16:24:18.3965 [INFO; Root]  cluster food
2022-11-02 16:24:18.5129 [INFO; Root]  cluster food
2022-11-02 16:24:18.6295 [INFO; Root]  cluster food
2022-11-02 16:24:18.7470 [INFO; Root]  cluster food
2022-11-02 16:24:18.8621 [INFO; Root]  cluster food
2022-11-02 16:24:18.9795 [INFO; Root]  cluster food
2022-11-02 16:24:19.0970 [INFO; Root]  cluster food
2022-11-02 16:24:19.2138 [INFO; Root]  cluster food
2022-11-02 16:24:19.3297 [INFO; Root]  cluster food
2022-11-02 16:24:19.4466 [INFO; Root]  cluster food
2022-11-02 16:24:19.5631 [INFO; Root]  cluster food
2022-11-02 16:24:19.6794 [INFO; Root]  cluster food
2022-11-02 16:24:19.7964 [INFO; Root]  cluster food
2022-11-02 16:24:19.9131 [INFO; Root]  cluster food
2022-11-02 16:24:20.0295 [INFO; Root]  cluster food
2022-11-02 16:24:20.1458 [INFO; Root]  cluster food
2022-11-02 16:24:20.2625 [INFO; Root]  cluster food
2022-11-02 16:24:20.3793 [INFO; Root]  cluster food
2022-11-02 16:24:20.4963 [INFO; Root]  cluster food
2022-11-02 16:24:20.6136 [INFO; Root]  cluster food
2022-11-02 16:24:20.7293 [INFO; Root]  cluster food
2022-11-02 16:24:20.8461 [INFO; Root]  cluster food
2022-11-02 16:24:20.9631 [INFO; Root]  cluster food
2022-11-02 16:24:21.0799 [INFO; Root]  cluster food
2022-11-02 16:24:21.1969 [INFO; Root]  cluster food
2022-11-02 16:24:21.3129 [INFO; Root]  cluster food
2022-11-02 16:24:21.4296 [INFO; Root]  cluster food
2022-11-02 16:24:21.5465 [INFO; Root]  cluster food
2022-11-02 16:24:21.6626 [INFO; Root]  cluster food
2022-11-02 16:24:21.7794 [INFO; Root]  cluster food
2022-11-02 16:24:21.8955 [INFO; Root]  cluster food
2022-11-02 16:24:22.0122 [INFO; Root]  cluster food
2022-11-02 16:24:22.1292 [INFO; Root]  cluster food
2022-11-02 16:24:22.2453 [INFO; Root]  cluster food
2022-11-02 16:24:31.8955 [INFO; Root]  cluster food
2022-11-02 16:24:32.0118 [INFO; Root]  cluster food
2022-11-02 16:24:32.1286 [INFO; Root]  cluster food
2022-11-02 16:24:32.2461 [INFO; Root]  cluster food
2022-11-02 16:24:32.3619 [INFO; Root]  cluster food
2022-11-02 16:24:32.4788 [INFO; Root]  cluster food
2022-11-02 16:24:32.5958 [INFO; Root]  cluster food
2022-11-02 16:24:32.7124 [INFO; Root]  cluster food
2022-11-02 16:24:32.8288 [INFO; Root]  cluster food
2022-11-02 16:24:32.9464 [INFO; Root]  cluster food
2022-11-02 16:24:33.0625 [INFO; Root]  cluster food
2022-11-02 16:24:33.1797 [INFO; Root]  cluster food
2022-11-02 16:24:33.2956 [INFO; Root]  cluster food
